country,date,type,number,pop,number_pop,date_rel,date_rel_pop
Afghanistan,2020-04-06,total_deaths,11,38928346,0.028257044365563335,0,NA
Afghanistan,2020-04-07,total_deaths,14,38928346,0.03596351101071697,1,NA
Afghanistan,2020-04-08,total_deaths,14,38928346,0.03596351101071697,2,NA
Afghanistan,2020-04-09,total_deaths,15,38928346,0.038532333225768184,3,NA
Afghanistan,2020-04-10,total_deaths,15,38928346,0.038532333225768184,4,NA
Afghanistan,2020-04-11,total_deaths,18,38928346,0.04623879987092182,5,NA
Afghanistan,2020-04-12,total_deaths,18,38928346,0.04623879987092182,6,NA
Afghanistan,2020-04-13,total_deaths,21,38928346,0.05394526651607546,7,NA
Afghanistan,2020-04-14,total_deaths,23,38928346,0.05908291094617788,8,NA
Afghanistan,2020-04-15,total_deaths,25,38928346,0.06422055537628031,9,NA
Afghanistan,2020-04-16,total_deaths,30,38928346,0.07706466645153637,10,NA
Afghanistan,2020-04-17,total_deaths,30,38928346,0.07706466645153637,11,NA
Afghanistan,2020-04-18,total_deaths,30,38928346,0.07706466645153637,12,NA
Afghanistan,2020-04-19,total_deaths,33,38928346,0.08477113309669,13,NA
Afghanistan,2020-04-20,total_deaths,36,38928346,0.09247759974184364,14,NA
Afghanistan,2020-04-21,total_deaths,36,38928346,0.09247759974184364,15,NA
Afghanistan,2020-04-22,total_deaths,40,38928346,0.1027528886020485,16,NA
Afghanistan,2020-04-23,total_deaths,42,38928346,0.10789053303215092,17,NA
Afghanistan,2020-04-24,total_deaths,43,38928346,0.11045935524720213,18,NA
Afghanistan,2020-04-25,total_deaths,47,38928346,0.12073464410740697,19,NA
Afghanistan,2020-04-26,total_deaths,50,38928346,0.12844111075256062,20,NA
Afghanistan,2020-04-27,total_deaths,57,38928346,0.1464228662579191,21,NA
Afghanistan,2020-04-28,total_deaths,58,38928346,0.1489916884729703,22,NA
Afghanistan,2020-04-29,total_deaths,60,38928346,0.15412933290307274,23,NA
Afghanistan,2020-04-30,total_deaths,64,38928346,0.16440462176327758,24,NA
Afghanistan,2020-05-01,total_deaths,68,38928346,0.17467991062348243,25,NA
Afghanistan,2020-05-02,total_deaths,72,38928346,0.18495519948368727,26,NA
Afghanistan,2020-05-03,total_deaths,85,38928346,0.21834988827935303,27,NA
Afghanistan,2020-05-04,total_deaths,90,38928346,0.2311939993546091,28,NA
Afghanistan,2020-05-05,total_deaths,95,38928346,0.24403811042986517,29,NA
Albania,2020-03-28,total_deaths,10,2877797,0.34748802643132926,0,-3
Albania,2020-03-29,total_deaths,10,2877797,0.34748802643132926,1,-2
Albania,2020-03-30,total_deaths,11,2877797,0.38223682907446216,2,-1
Albania,2020-03-31,total_deaths,15,2877797,0.5212320396469938,3,0
Albania,2020-04-01,total_deaths,15,2877797,0.5212320396469938,4,1
Albania,2020-04-02,total_deaths,16,2877797,0.5559808422901268,5,2
Albania,2020-04-03,total_deaths,17,2877797,0.5907296449332597,6,3
Albania,2020-04-04,total_deaths,20,2877797,0.6949760528626585,7,4
Albania,2020-04-05,total_deaths,20,2877797,0.6949760528626585,8,5
Albania,2020-04-06,total_deaths,21,2877797,0.7297248555057914,9,6
Albania,2020-04-07,total_deaths,22,2877797,0.7644736581489243,10,7
Albania,2020-04-08,total_deaths,22,2877797,0.7644736581489243,11,8
Albania,2020-04-09,total_deaths,23,2877797,0.7992224607920573,12,9
Albania,2020-04-10,total_deaths,23,2877797,0.7992224607920573,13,10
Albania,2020-04-11,total_deaths,23,2877797,0.7992224607920573,14,11
Albania,2020-04-12,total_deaths,23,2877797,0.7992224607920573,15,12
Albania,2020-04-13,total_deaths,23,2877797,0.7992224607920573,16,13
Albania,2020-04-14,total_deaths,24,2877797,0.8339712634351902,17,14
Albania,2020-04-15,total_deaths,25,2877797,0.8687200660783231,18,15
Albania,2020-04-16,total_deaths,26,2877797,0.903468868721456,19,16
Albania,2020-04-17,total_deaths,26,2877797,0.903468868721456,20,17
Albania,2020-04-18,total_deaths,26,2877797,0.903468868721456,21,18
Albania,2020-04-19,total_deaths,26,2877797,0.903468868721456,22,19
Albania,2020-04-20,total_deaths,26,2877797,0.903468868721456,23,20
Albania,2020-04-21,total_deaths,26,2877797,0.903468868721456,24,21
Albania,2020-04-22,total_deaths,27,2877797,0.938217671364589,25,22
Albania,2020-04-23,total_deaths,27,2877797,0.938217671364589,26,23
Albania,2020-04-24,total_deaths,27,2877797,0.938217671364589,27,24
Albania,2020-04-25,total_deaths,27,2877797,0.938217671364589,28,25
Albania,2020-04-26,total_deaths,28,2877797,0.9729664740077218,29,26
Albania,2020-04-27,total_deaths,28,2877797,0.9729664740077218,30,27
Albania,2020-04-28,total_deaths,30,2877797,1.0424640792939877,31,28
Albania,2020-04-29,total_deaths,30,2877797,1.0424640792939877,32,29
Albania,2020-04-30,total_deaths,31,2877797,1.0772128819371207,33,30
Albania,2020-05-01,total_deaths,31,2877797,1.0772128819371207,34,31
Albania,2020-05-02,total_deaths,31,2877797,1.0772128819371207,35,32
Albania,2020-05-03,total_deaths,31,2877797,1.0772128819371207,36,33
Albania,2020-05-04,total_deaths,31,2877797,1.0772128819371207,37,34
Albania,2020-05-05,total_deaths,31,2877797,1.0772128819371207,38,35
Algeria,2020-03-20,total_deaths,11,43851044,0.025084921581342512,0,-20
Algeria,2020-03-21,total_deaths,15,43851044,0.03420671124728524,1,-19
Algeria,2020-03-22,total_deaths,17,43851044,0.03876760608025661,2,-18
Algeria,2020-03-23,total_deaths,17,43851044,0.03876760608025661,3,-17
Algeria,2020-03-24,total_deaths,19,43851044,0.04332850091322797,4,-16
Algeria,2020-03-25,total_deaths,21,43851044,0.04788939574619934,5,-15
Algeria,2020-03-26,total_deaths,25,43851044,0.05701118541214207,6,-14
Algeria,2020-03-27,total_deaths,26,43851044,0.059291632828627754,7,-13
Algeria,2020-03-28,total_deaths,29,43851044,0.0661329750780848,8,-12
Algeria,2020-03-29,total_deaths,31,43851044,0.07069386991105617,9,-11
Algeria,2020-03-30,total_deaths,35,43851044,0.07981565957699889,10,-10
Algeria,2020-03-31,total_deaths,44,43851044,0.10033968632537005,11,-9
Algeria,2020-04-01,total_deaths,58,43851044,0.1322659501561696,12,-8
Algeria,2020-04-02,total_deaths,86,43851044,0.19611847781776873,13,-7
Algeria,2020-04-03,total_deaths,105,43851044,0.23944697873099668,14,-6
Algeria,2020-04-04,total_deaths,130,43851044,0.29645816414313875,15,-5
Algeria,2020-04-05,total_deaths,152,43851044,0.34662800730582377,16,-4
Algeria,2020-04-06,total_deaths,173,43851044,0.3945174030520231,17,-3
Algeria,2020-04-07,total_deaths,193,43851044,0.4401263513817368,18,-2
Algeria,2020-04-08,total_deaths,205,43851044,0.467491720379565,19,-1
Algeria,2020-04-09,total_deaths,235,43851044,0.5359051428741355,20,0
Algeria,2020-04-10,total_deaths,256,43851044,0.5837945386203348,21,1
Algeria,2020-04-11,total_deaths,275,43851044,0.6271230395335627,22,2
Algeria,2020-04-12,total_deaths,293,43851044,0.6681710930303051,23,3
Algeria,2020-04-13,total_deaths,313,43851044,0.7137800413600187,24,4
Algeria,2020-04-14,total_deaths,326,43851044,0.7434258577743326,25,5
Algeria,2020-04-15,total_deaths,336,43851044,0.7662303319391894,26,6
Algeria,2020-04-16,total_deaths,348,43851044,0.7935957009370176,27,7
Algeria,2020-04-17,total_deaths,364,43851044,0.8300828596007885,28,8
Algeria,2020-04-18,total_deaths,367,43851044,0.8369242018502455,29,9
Algeria,2020-04-19,total_deaths,375,43851044,0.855167781182131,30,10
Algeria,2020-04-20,total_deaths,384,43851044,0.8756918079305022,31,11
Algeria,2020-04-21,total_deaths,392,43851044,0.8939353872623876,32,12
Algeria,2020-04-22,total_deaths,402,43851044,0.9167398614272445,33,13
Algeria,2020-04-23,total_deaths,407,43851044,0.9281420985096729,34,14
Algeria,2020-04-24,total_deaths,415,43851044,0.9463856778415584,35,15
Algeria,2020-04-25,total_deaths,419,43851044,0.955507467507501,36,16
Algeria,2020-04-26,total_deaths,425,43851044,0.9691901520064151,37,17
Algeria,2020-04-27,total_deaths,432,43851044,0.985153283921815,38,18
Algeria,2020-04-28,total_deaths,437,43851044,0.9965555210042434,39,19
Algeria,2020-04-29,total_deaths,444,43851044,1.012518652919643,40,20
Algeria,2020-04-30,total_deaths,450,43851044,1.0262013374185572,41,21
Algeria,2020-05-01,total_deaths,453,43851044,1.0330426796680143,42,22
Algeria,2020-05-02,total_deaths,459,43851044,1.0467253641669283,43,23
Algeria,2020-05-03,total_deaths,463,43851044,1.055847153832871,44,24
Algeria,2020-05-04,total_deaths,465,43851044,1.0604080486658425,45,25
Algeria,2020-05-05,total_deaths,470,43851044,1.071810285748271,46,26
Andorra,2020-03-31,total_deaths,12,77265,15.530964861192002,0,2
Andorra,2020-04-01,total_deaths,14,77265,18.119459004724003,1,3
Andorra,2020-04-02,total_deaths,15,77265,19.41370607649,2,4
Andorra,2020-04-03,total_deaths,16,77265,20.707953148256003,3,5
Andorra,2020-04-04,total_deaths,17,77265,22.002200220022,4,6
Andorra,2020-04-05,total_deaths,18,77265,23.296447291788002,5,7
Andorra,2020-04-06,total_deaths,21,77265,27.179188507086003,6,8
Andorra,2020-04-07,total_deaths,22,77265,28.473435578852,7,9
Andorra,2020-04-08,total_deaths,23,77265,29.767682650618003,8,10
Andorra,2020-04-09,total_deaths,25,77265,32.35617679415,9,11
Andorra,2020-04-10,total_deaths,26,77265,33.650423865916004,10,12
Andorra,2020-04-11,total_deaths,26,77265,33.650423865916004,11,13
Andorra,2020-04-12,total_deaths,29,77265,37.533165081214,12,14
Andorra,2020-04-13,total_deaths,29,77265,37.533165081214,13,15
Andorra,2020-04-14,total_deaths,31,77265,40.121659224746004,14,16
Andorra,2020-04-15,total_deaths,33,77265,42.71015336827801,15,17
Andorra,2020-04-16,total_deaths,33,77265,42.71015336827801,16,18
Andorra,2020-04-17,total_deaths,35,77265,45.29864751181,17,19
Andorra,2020-04-18,total_deaths,35,77265,45.29864751181,18,20
Andorra,2020-04-19,total_deaths,36,77265,46.592894583576005,19,21
Andorra,2020-04-20,total_deaths,37,77265,47.887141655342006,20,22
Andorra,2020-04-21,total_deaths,37,77265,47.887141655342006,21,23
Andorra,2020-04-22,total_deaths,37,77265,47.887141655342006,22,24
Andorra,2020-04-23,total_deaths,37,77265,47.887141655342006,23,25
Andorra,2020-04-24,total_deaths,40,77265,51.769882870640004,24,26
Andorra,2020-04-25,total_deaths,40,77265,51.769882870640004,25,27
Andorra,2020-04-26,total_deaths,40,77265,51.769882870640004,26,28
Andorra,2020-04-27,total_deaths,40,77265,51.769882870640004,27,29
Andorra,2020-04-28,total_deaths,41,77265,53.064129942406005,28,30
Andorra,2020-04-29,total_deaths,42,77265,54.35837701417201,29,31
Andorra,2020-04-30,total_deaths,42,77265,54.35837701417201,30,32
Andorra,2020-05-01,total_deaths,43,77265,55.65262408593801,31,33
Andorra,2020-05-02,total_deaths,44,77265,56.946871157704,32,34
Andorra,2020-05-03,total_deaths,45,77265,58.241118229470004,33,35
Andorra,2020-05-04,total_deaths,45,77265,58.241118229470004,34,36
Andorra,2020-05-05,total_deaths,46,77265,59.535365301236006,35,37
Argentina,2020-03-27,total_deaths,13,45195774,0.02876375123036946,0,-36
Argentina,2020-03-28,total_deaths,18,45195774,0.03982673247281925,1,-35
Argentina,2020-03-29,total_deaths,19,45195774,0.04203932872130921,2,-34
Argentina,2020-03-30,total_deaths,23,45195774,0.05088971371526904,3,-33
Argentina,2020-03-31,total_deaths,27,45195774,0.059740098709228875,4,-32
Argentina,2020-04-01,total_deaths,28,45195774,0.06195269495771884,5,-31
Argentina,2020-04-02,total_deaths,36,45195774,0.0796534649456385,6,-30
Argentina,2020-04-03,total_deaths,39,45195774,0.08629125369110838,7,-29
Argentina,2020-04-04,total_deaths,43,45195774,0.09514163868506821,8,-28
Argentina,2020-04-05,total_deaths,44,45195774,0.09735423493355817,9,-27
Argentina,2020-04-06,total_deaths,48,45195774,0.10620461992751801,10,-26
Argentina,2020-04-07,total_deaths,56,45195774,0.12390538991543767,11,-25
Argentina,2020-04-08,total_deaths,63,45195774,0.13939356365486738,12,-24
Argentina,2020-04-09,total_deaths,72,45195774,0.159306929891277,13,-23
Argentina,2020-04-10,total_deaths,82,45195774,0.18143289237617657,14,-22
Argentina,2020-04-11,total_deaths,83,45195774,0.18364548862466654,15,-21
Argentina,2020-04-12,total_deaths,90,45195774,0.19913366236409624,16,-20
Argentina,2020-04-13,total_deaths,97,45195774,0.21462183610352598,17,-19
Argentina,2020-04-14,total_deaths,102,45195774,0.22568481734597576,18,-18
Argentina,2020-04-15,total_deaths,111,45195774,0.2455981835823854,19,-17
Argentina,2020-04-16,total_deaths,115,45195774,0.25444856857634524,20,-16
Argentina,2020-04-17,total_deaths,123,45195774,0.2721493385642649,21,-15
Argentina,2020-04-18,total_deaths,129,45195774,0.28542491605520465,22,-14
Argentina,2020-04-19,total_deaths,132,45195774,0.29206270480067453,23,-13
Argentina,2020-04-20,total_deaths,136,45195774,0.3009130897946343,24,-12
Argentina,2020-04-21,total_deaths,147,45195774,0.3252516485280239,25,-11
Argentina,2020-04-22,total_deaths,152,45195774,0.33631462977047366,26,-10
Argentina,2020-04-23,total_deaths,165,45195774,0.3650783810008431,27,-9
Argentina,2020-04-24,total_deaths,176,45195774,0.3894169397342327,28,-8
Argentina,2020-04-25,total_deaths,185,45195774,0.4093303059706423,29,-7
Argentina,2020-04-26,total_deaths,192,45195774,0.42481847971007203,30,-6
Argentina,2020-04-27,total_deaths,197,45195774,0.4358814609525218,31,-5
Argentina,2020-04-28,total_deaths,207,45195774,0.4580074234374214,32,-4
Argentina,2020-04-29,total_deaths,214,45195774,0.4734955971768511,33,-3
Argentina,2020-04-30,total_deaths,218,45195774,0.4823459821708109,34,-2
Argentina,2020-05-01,total_deaths,225,45195774,0.49783415591024066,35,-1
Argentina,2020-05-02,total_deaths,237,45195774,0.5243853108921201,36,0
Argentina,2020-05-03,total_deaths,246,45195774,0.5442986771285298,37,1
Argentina,2020-05-04,total_deaths,260,45195774,0.5752750246073892,38,2
Argentina,2020-05-05,total_deaths,264,45195774,0.5841254096013491,39,3
Armenia,2020-04-09,total_deaths,10,2963243,0.3374681050457219,0,-5
Armenia,2020-04-10,total_deaths,12,2963243,0.40496172605486624,1,-4
Armenia,2020-04-11,total_deaths,13,2963243,0.4387085365594384,2,-3
Armenia,2020-04-12,total_deaths,13,2963243,0.4387085365594384,3,-2
Armenia,2020-04-13,total_deaths,14,2963243,0.4724553470640106,4,-1
Armenia,2020-04-14,total_deaths,16,2963243,0.539948968073155,5,0
Armenia,2020-04-15,total_deaths,17,2963243,0.5736957785777271,6,1
Armenia,2020-04-16,total_deaths,18,2963243,0.6074425890822993,7,2
Armenia,2020-04-17,total_deaths,19,2963243,0.6411893995868716,8,3
Armenia,2020-04-18,total_deaths,20,2963243,0.6749362100914438,9,4
Armenia,2020-04-19,total_deaths,20,2963243,0.6749362100914438,10,5
Armenia,2020-04-20,total_deaths,22,2963243,0.7424298311005881,11,6
Armenia,2020-04-21,total_deaths,24,2963243,0.8099234521097325,12,7
Armenia,2020-04-22,total_deaths,24,2963243,0.8099234521097325,13,8
Armenia,2020-04-23,total_deaths,24,2963243,0.8099234521097325,14,9
Armenia,2020-04-24,total_deaths,27,2963243,0.911163883623449,15,10
Armenia,2020-04-25,total_deaths,28,2963243,0.9449106941280212,16,11
Armenia,2020-04-26,total_deaths,28,2963243,0.9449106941280212,17,12
Armenia,2020-04-27,total_deaths,29,2963243,0.9786575046325934,18,13
Armenia,2020-04-28,total_deaths,30,2963243,1.0124043151371656,19,14
Armenia,2020-04-29,total_deaths,30,2963243,1.0124043151371656,20,15
Armenia,2020-04-30,total_deaths,32,2963243,1.07989793614631,21,16
Armenia,2020-05-01,total_deaths,33,2963243,1.113644746650882,22,17
Armenia,2020-05-02,total_deaths,33,2963243,1.113644746650882,23,18
Armenia,2020-05-03,total_deaths,35,2963243,1.1811383676600264,24,19
Armenia,2020-05-04,total_deaths,39,2963243,1.3161256096783154,25,20
Armenia,2020-05-05,total_deaths,40,2963243,1.3498724201828876,26,21
Australia,2020-03-26,total_deaths,13,25499884,0.05098062406872125,0,NA
Australia,2020-03-27,total_deaths,13,25499884,0.05098062406872125,1,NA
Australia,2020-03-28,total_deaths,14,25499884,0.05490221053554597,2,NA
Australia,2020-03-29,total_deaths,16,25499884,0.06274538346919539,3,NA
Australia,2020-03-30,total_deaths,17,25499884,0.0666669699360201,4,NA
Australia,2020-03-31,total_deaths,18,25499884,0.07058855640284481,5,NA
Australia,2020-04-01,total_deaths,20,25499884,0.07843172933649424,6,NA
Australia,2020-04-02,total_deaths,24,25499884,0.09411807520379309,7,NA
Australia,2020-04-03,total_deaths,28,25499884,0.10980442107109194,8,NA
Australia,2020-04-04,total_deaths,30,25499884,0.11764759400474135,9,NA
Australia,2020-04-05,total_deaths,35,25499884,0.13725552633886492,10,NA
Australia,2020-04-06,total_deaths,40,25499884,0.15686345867298848,11,NA
Australia,2020-04-07,total_deaths,45,25499884,0.17647139100711204,12,NA
Australia,2020-04-08,total_deaths,50,25499884,0.1960793233412356,13,NA
Australia,2020-04-09,total_deaths,51,25499884,0.2000009098080603,14,NA
Australia,2020-04-10,total_deaths,54,25499884,0.21176566920853443,15,NA
Australia,2020-04-11,total_deaths,57,25499884,0.22353042860900857,16,NA
Australia,2020-04-12,total_deaths,60,25499884,0.2352951880094827,17,NA
Australia,2020-04-13,total_deaths,61,25499884,0.23921677447630743,18,NA
Australia,2020-04-14,total_deaths,62,25499884,0.24313836094313213,19,NA
Australia,2020-04-15,total_deaths,63,25499884,0.24705994740995685,20,NA
Australia,2020-04-16,total_deaths,63,25499884,0.24705994740995685,21,NA
Australia,2020-04-17,total_deaths,66,25499884,0.25882470681043096,22,NA
Australia,2020-04-18,total_deaths,67,25499884,0.2627462932772557,23,NA
Australia,2020-04-19,total_deaths,67,25499884,0.2627462932772557,24,NA
Australia,2020-04-20,total_deaths,67,25499884,0.2627462932772557,25,NA
Australia,2020-04-21,total_deaths,67,25499884,0.2627462932772557,26,NA
Australia,2020-04-22,total_deaths,67,25499884,0.2627462932772557,27,NA
Australia,2020-04-23,total_deaths,75,25499884,0.2941189850118534,28,NA
Australia,2020-04-24,total_deaths,79,25499884,0.30980533087915224,29,NA
Australia,2020-04-25,total_deaths,80,25499884,0.31372691734597696,30,NA
Australia,2020-04-26,total_deaths,83,25499884,0.3254916767464511,31,NA
Australia,2020-04-27,total_deaths,83,25499884,0.3254916767464511,32,NA
Australia,2020-04-28,total_deaths,89,25499884,0.34902119554739935,33,NA
Australia,2020-04-29,total_deaths,91,25499884,0.3568643684810488,34,NA
Australia,2020-04-30,total_deaths,93,25499884,0.3647075414146982,35,NA
Australia,2020-05-01,total_deaths,93,25499884,0.3647075414146982,36,NA
Australia,2020-05-02,total_deaths,94,25499884,0.3686291278815229,37,NA
Australia,2020-05-03,total_deaths,95,25499884,0.37255071434834763,38,NA
Australia,2020-05-04,total_deaths,96,25499884,0.37647230081517236,39,NA
Australia,2020-05-05,total_deaths,97,25499884,0.380393887281997,40,NA
Austria,2020-03-22,total_deaths,16,9006398,0.17765148730935498,0,-4
Austria,2020-03-23,total_deaths,21,9006398,0.2331675770935284,1,-3
Austria,2020-03-24,total_deaths,28,9006398,0.3108901027913712,2,-2
Austria,2020-03-25,total_deaths,30,9006398,0.3330965387050406,3,-1
Austria,2020-03-26,total_deaths,49,9006398,0.5440576798848996,4,0
Austria,2020-03-27,total_deaths,58,9006398,0.6439866414964118,5,1
Austria,2020-03-28,total_deaths,68,9006398,0.7550188210647586,6,2
Austria,2020-03-29,total_deaths,86,9006398,0.954876744287783,7,3
Austria,2020-03-30,total_deaths,108,9006398,1.199147539338146,8,4
Austria,2020-03-31,total_deaths,128,9006398,1.4212118984748399,9,5
Austria,2020-04-01,total_deaths,146,9006398,1.621069821697864,10,6
Austria,2020-04-02,total_deaths,158,9006398,1.7543084371798803,11,7
Austria,2020-04-03,total_deaths,168,9006398,1.8653406167482272,12,8
Austria,2020-04-04,total_deaths,186,9006398,2.0651985399712514,13,9
Austria,2020-04-05,total_deaths,204,9006398,2.265056463194276,14,10
Austria,2020-04-06,total_deaths,220,9006398,2.442707950503631,15,11
Austria,2020-04-07,total_deaths,243,9006398,2.6980819635108286,16,12
Austria,2020-04-08,total_deaths,273,9006398,3.031178502215869,17,13
Austria,2020-04-09,total_deaths,295,9006398,3.275449297266232,18,14
Austria,2020-04-10,total_deaths,319,9006398,3.5419265282302645,19,15
Austria,2020-04-11,total_deaths,337,9006398,3.741784451453289,20,16
Austria,2020-04-12,total_deaths,350,9006398,3.88612628489214,21,17
Austria,2020-04-13,total_deaths,368,9006398,4.085984208115164,22,18
Austria,2020-04-14,total_deaths,384,9006398,4.26363569542452,23,19
Austria,2020-04-15,total_deaths,393,9006398,4.363564657036031,24,20
Austria,2020-04-16,total_deaths,410,9006398,4.552319362302221,25,21
Austria,2020-04-17,total_deaths,431,9006398,4.785486939395749,26,22
Austria,2020-04-18,total_deaths,443,9006398,4.918725554877766,27,23
Austria,2020-04-19,total_deaths,452,9006398,5.018654516489278,28,24
Austria,2020-04-20,total_deaths,470,9006398,5.218512439712303,29,25
Austria,2020-04-21,total_deaths,491,9006398,5.451680016805831,30,26
Austria,2020-04-22,total_deaths,510,9006398,5.66264115798569,31,27
Austria,2020-04-23,total_deaths,522,9006398,5.795879773467706,32,28
Austria,2020-04-24,total_deaths,530,9006398,5.884705517122383,33,29
Austria,2020-04-25,total_deaths,536,9006398,5.951324824863391,34,30
Austria,2020-04-26,total_deaths,542,9006398,6.017944132604399,35,31
Austria,2020-04-27,total_deaths,549,9006398,6.0956666583022425,36,32
Austria,2020-04-28,total_deaths,569,9006398,6.317731017438936,37,33
Austria,2020-04-29,total_deaths,580,9006398,6.439866414964118,38,34
Austria,2020-04-30,total_deaths,584,9006398,6.484279286791456,39,35
Austria,2020-05-01,total_deaths,589,9006398,6.53979537657563,40,36
Austria,2020-05-02,total_deaths,596,9006398,6.617517902273473,41,37
Austria,2020-05-03,total_deaths,598,9006398,6.6397243381871425,42,38
Austria,2020-05-04,total_deaths,600,9006398,6.661930774100812,43,39
Austria,2020-05-05,total_deaths,606,9006398,6.72855008184182,44,40
Azerbaijan,2020-04-10,total_deaths,10,10139177,0.09862733434873462,0,NA
Azerbaijan,2020-04-11,total_deaths,11,10139177,0.10849006778360808,1,NA
Azerbaijan,2020-04-12,total_deaths,11,10139177,0.10849006778360808,2,NA
Azerbaijan,2020-04-13,total_deaths,12,10139177,0.11835280121848155,3,NA
Azerbaijan,2020-04-14,total_deaths,13,10139177,0.128215534653355,4,NA
Azerbaijan,2020-04-15,total_deaths,13,10139177,0.128215534653355,5,NA
Azerbaijan,2020-04-16,total_deaths,15,10139177,0.1479410015231019,6,NA
Azerbaijan,2020-04-17,total_deaths,15,10139177,0.1479410015231019,7,NA
Azerbaijan,2020-04-18,total_deaths,18,10139177,0.1775292018277223,8,NA
Azerbaijan,2020-04-19,total_deaths,19,10139177,0.18739193526259576,9,NA
Azerbaijan,2020-04-20,total_deaths,19,10139177,0.18739193526259576,10,NA
Azerbaijan,2020-04-21,total_deaths,20,10139177,0.19725466869746924,11,NA
Azerbaijan,2020-04-22,total_deaths,20,10139177,0.19725466869746924,12,NA
Azerbaijan,2020-04-23,total_deaths,20,10139177,0.19725466869746924,13,NA
Azerbaijan,2020-04-24,total_deaths,21,10139177,0.2071174021323427,14,NA
Azerbaijan,2020-04-25,total_deaths,21,10139177,0.2071174021323427,15,NA
Azerbaijan,2020-04-26,total_deaths,21,10139177,0.2071174021323427,16,NA
Azerbaijan,2020-04-27,total_deaths,22,10139177,0.21698013556721615,17,NA
Azerbaijan,2020-04-28,total_deaths,22,10139177,0.21698013556721615,18,NA
Azerbaijan,2020-04-29,total_deaths,23,10139177,0.2268428690020896,19,NA
Azerbaijan,2020-04-30,total_deaths,24,10139177,0.2367056024369631,20,NA
Azerbaijan,2020-05-01,total_deaths,25,10139177,0.24656833587183655,21,NA
Azerbaijan,2020-05-02,total_deaths,25,10139177,0.24656833587183655,22,NA
Azerbaijan,2020-05-03,total_deaths,25,10139177,0.24656833587183655,23,NA
Azerbaijan,2020-05-04,total_deaths,26,10139177,0.25643106930671,24,NA
Azerbaijan,2020-05-05,total_deaths,26,10139177,0.25643106930671,25,NA
Bahamas,2020-04-23,total_deaths,11,393244,2.79724547609118,0,17
Bahamas,2020-04-24,total_deaths,11,393244,2.79724547609118,1,18
Bahamas,2020-04-25,total_deaths,11,393244,2.79724547609118,2,19
Bahamas,2020-04-26,total_deaths,11,393244,2.79724547609118,3,20
Bahamas,2020-04-27,total_deaths,11,393244,2.79724547609118,4,21
Bahamas,2020-04-28,total_deaths,11,393244,2.79724547609118,5,22
Bahamas,2020-04-29,total_deaths,11,393244,2.79724547609118,6,23
Bahamas,2020-04-30,total_deaths,11,393244,2.79724547609118,7,24
Bahamas,2020-05-01,total_deaths,11,393244,2.79724547609118,8,25
Bahamas,2020-05-02,total_deaths,11,393244,2.79724547609118,9,26
Bahamas,2020-05-03,total_deaths,11,393244,2.79724547609118,10,27
Bahamas,2020-05-04,total_deaths,11,393244,2.79724547609118,11,28
Bahamas,2020-05-05,total_deaths,11,393244,2.79724547609118,12,29
Bangladesh,2020-04-06,total_deaths,12,164689383,0.007286444202659986,0,NA
Bangladesh,2020-04-07,total_deaths,17,164689383,0.01032246262043498,1,NA
Bangladesh,2020-04-08,total_deaths,20,164689383,0.012144073671099976,2,NA
Bangladesh,2020-04-09,total_deaths,21,164689383,0.012751277354654976,3,NA
Bangladesh,2020-04-10,total_deaths,27,164689383,0.01639449945598497,4,NA
Bangladesh,2020-04-11,total_deaths,30,164689383,0.018216110506649966,5,NA
Bangladesh,2020-04-12,total_deaths,34,164689383,0.02064492524086996,6,NA
Bangladesh,2020-04-13,total_deaths,39,164689383,0.023680943658644954,7,NA
Bangladesh,2020-04-14,total_deaths,46,164689383,0.027931369443529946,8,NA
Bangladesh,2020-04-15,total_deaths,50,164689383,0.03036018417774994,9,NA
Bangladesh,2020-04-16,total_deaths,60,164689383,0.03643222101329993,10,NA
Bangladesh,2020-04-17,total_deaths,75,164689383,0.04554027626662491,11,NA
Bangladesh,2020-04-18,total_deaths,84,164689383,0.0510051094186199,12,NA
Bangladesh,2020-04-19,total_deaths,91,164689383,0.05525553520350489,13,NA
Bangladesh,2020-04-20,total_deaths,101,164689383,0.06132757203905488,14,NA
Bangladesh,2020-04-21,total_deaths,110,164689383,0.06679240519104987,15,NA
Bangladesh,2020-04-22,total_deaths,120,164689383,0.07286444202659986,16,NA
Bangladesh,2020-04-23,total_deaths,127,164689383,0.07711486781148486,17,NA
Bangladesh,2020-04-24,total_deaths,131,164689383,0.07954368254570485,18,NA
Bangladesh,2020-04-25,total_deaths,140,164689383,0.08500851569769984,19,NA
Bangladesh,2020-04-26,total_deaths,145,164689383,0.08804453411547483,20,NA
Bangladesh,2020-04-27,total_deaths,152,164689383,0.09229495990035982,21,NA
Bangladesh,2020-04-28,total_deaths,155,164689383,0.09411657095102481,22,NA
Bangladesh,2020-04-29,total_deaths,163,164689383,0.09897420041946481,23,NA
Bangladesh,2020-04-30,total_deaths,168,164689383,0.1020102188372398,24,NA
Bangladesh,2020-05-01,total_deaths,170,164689383,0.1032246262043498,25,NA
Bangladesh,2020-05-02,total_deaths,175,164689383,0.1062606446221248,26,NA
Bangladesh,2020-05-03,total_deaths,177,164689383,0.1074750519892348,27,NA
Bangladesh,2020-05-04,total_deaths,182,164689383,0.11051107040700978,28,NA
Bangladesh,2020-05-05,total_deaths,183,164689383,0.11111827409056478,29,NA
